date,cn_PM10,seoul_PM10,seoul_wd,seoul_ws,china_wd,china_ws
2013100802,141,25,NE,1.1,NE,1.6
2013100803,83,17,ENE,1.1,NNE,1.3
2013100804,83,18,NNE,0.5,ENE,1.8
2013100805,12,19,ENE,2.2,NNE,1.1
2013100806,12,18,NE,1.6,NNE,0.8
2013100807,6,17,N,0.4,NE,1
2013100808,6,15,ENE,1.7,N,0.8
2013100809,27,21,NNE,1.9,SSW,0.7
2013100810,20,22,ENE,1.7,SSW,1.2
2013100811,57,26,SE,0.7,W,2.8
2013100812,57,16,ENE,3.5,S,2.9
2013100813,9,26,NE,1.8,WSW,3.1
2013100814,142,22,ENE,3.3,WSW,1.5
2013100815,129,17,ENE,3.3,SW,1.9
2013100816,120,14,ENE,4.7,SSE,0.8
2013100817,106,9,ENE,5.4,SSE,1.1
2013100818,124,8,ENE,4.2,S,0.4
2013100819,151,4,ENE,4.7,SSW,0
2013100820,149,5,ENE,2.5,SE,0.7
2013100821,135,12,NNE,1.1,SSE,0.6
2013100822,157,11,WNW,2.3,SSE,1.2
2013100823,192,12,NE,0.9,SSE,1.7
2013100900,177,13,NW,1.4,E,0.8
2013100901,136,12,W,2.6,NE,1.1
2013100902,124,10,ENE,1.1,NNE,1.3
2013100903,135,8,W,3.0,NNE,1.4
2013100904,122,6,SW,1.5,NNE,1.3
2013100905,111,10,NE,1.2,ENE,1.1
2013100906,110,8,ENE,3.2,N,0.8
2013100907,116,11,NE,2.1,ENE,0.9
2013100908,126,13,ENE,2.3,NNE,0.6
2013100909,168,10,ENE,2.4,N,0.9
2013100910,165,10,ENE,2.0,SE,0.6
2013100911,181,15,NNE,1.5,E,1.4
2013100912,154,10,W,1.3,NE,1.5
2013100913,156,14,WSW,1.6,ESE,1.4
2013100914,159,20,WSW,2.9,N,1.1
2013100915,180,15,W,2.1,N,1.8
2013100916,194,19,WSW,1.9,NNE,1.7
2013100917,204,12,W,2.3,NNE,1.1
2013100918,208,18,WNW,2.0,NNE,0.7
2013100919,231,23,WNW,2.8,W,1
2013100920,231,33,W,2.0,WNW,0
2013100921,208,35,WNW,2.5,N,0.8
2013100922,200,34,N,0.2,NNE,1.1
2013100923,184,32,N,0.3,NW,1.4
2013101000,196,33,NNE,1.1,SSE,0.8
2013101001,173,29,NNE,0.6,NNE,1.3
2013101002,172,30,NE,0.7,NW,1
2013101003,160,26,NE,1.0,NE,0.9
2013101004,174,31,NNE,1.6,NW,1
2013101005,169,26,NE,1.6,NNW,0.9
2013101006,176,26,NE,1.6,WNW,0.6
2013101007,178,28,ENE,1.9,NNW,1.5
2013101008,208,29,ENE,2.2,SSE,1.1
2013101009,214,31,ENE,1.3,WNW,5
2013101010,174,24,ENE,2.0,NNW,7.4
2013101011,139,33,E,1.2,NNW,5.1
2013101012,61,24,ESE,1.6,NNW,7.3
2013101013,71,23,SW,1.3,NW,4.4
2013101014,67,28,SSW,0.8,NNW,6
2013101015,45,23,SSW,2.1,NW,4.6
2013101016,38,22,SW,3.4,N,2.6
2013101017,41,30,SW,3.6,NNW,3.6
2013101018,28,33,WSW,2.7,NNW,4.1
2013101019,28,30,WNW,4.8,NNW,1.1
2013101020,6,34,WNW,1.9,NNW,1.9
2013101021,11,53,W,2.2,NW,1.7
2013101022,12,37,WSW,2.8,N,1.7
2013101023,8,24,SW,3.4,ENE,1.1
2013101100,6,23,SW,3.9,NNW,0
2013101101,6,25,SW,3.9,NW,0.6
2013101102,20,21,SW,4.4,WSW,0.5
2013101103,15,24,SW,4.0,NW,0.4
2013101104,31,18,SSW,5.3,ENE,0.8
2013101105,22,22,SW,5.2,SW,0.9
2013101106,23,31,W,4.4,NE,0.9
2013101107,20,98,W,3.7,ENE,2
2013101108,34,145,WSW,4.0,NNE,1.5
2013101109,28,71,WSW,5.2,SE,1.2
2013101110,58,62,W,6.8,SW,2.3
2013101111,66,81,W,5.7,WSW,1.4
2013101112,75,48,W,5.7,WSW,2.7
2013101113,69,46,WSW,7.7,SSW,1.6
2013101114,83,40,WSW,6.0,SSW,2.4
2013101115,103,30,W,5.7,SSE,0.9
2013101116,98,24,WSW,6.2,SSE,0.9
2013101117,103,28,W,5.3,NE,0.9
2013101118,138,25,W,6.0,NE,0.9
2013101119,164,19,W,3.9,NNE,1.3
2013101120,169,24,W,5.3,NNE,0.8
2013101121,130,21,W,2.4,NNE,1
2013101122,117,20,W,3.1,ENE,0.5
2013101123,94,22,WSW,3.0,NE,0
2013101200,86,24,WSW,3.3,NNE,0.7
2013101201,73,21,W,2.7,N,1.2
2013101202,69,19,WSW,3.0,NNE,0.7
2013101203,69,21,WSW,2.3,NNE,1.3
2013101204,63,22,WNW,1.3,NNE,1.2
2013101205,64,16,WNW,1.1,NNE,1.5
2013101206,58,21,WNW,1.3,N,2.1
2013101207,56,22,W,1.9,NNE,1.3
2013101208,61,18,W,1.9,NNE,2.7
2013101209,54,17,NW,2.3,N,2.6
2013101210,66,16,NW,3.4,N,2.6
2013101211,63,25,WNW,4.1,E,2
2013101212,39,19,WNW,4.2,ENE,1.9
2013101213,67,31,W,3.6,SE,1.1
2013101214,71,35,WSW,3.8,E,1.2
2013101215,98,26,W,4.8,ESE,0.9
2013101216,121,30,W,4.6,N,0.7
2013101217,133,32,W,4.1,N,1.2
2013101218,129,37,W,3.7,NE,0.9
2013101219,112,31,W,3.2,NNE,1.3
2013101220,89,27,W,2.6,ENE,0.8
2013101221,108,42,W,2.2,E,0.7
2013101222,120,32,WSW,2.8,ENE,0.7
2013101223,117,30,W,1.3,ENE,1.9
2013101300,75,31,W,0.9,ENE,3
2013101301,34,34,WNW,1.3,ENE,2.4
2013101302,45,32,NNW,0.5,ESE,1.3
2013101303,39,31,N,0.4,ENE,1.2
2013101304,47,26,NE,1.4,NE,1.2
2013101305,42,34,NNE,1.9,NE,1.8
2013101306,31,33,NE,1.7,NE,1.6
2013101307,25,29,NE,1.9,NNE,1.5
2013101308,31,33,NE,2.0,ENE,1.8
2013101309,41,34,NE,1.4,ENE,1.5
2013101310,44,34,ENE,1.4,E,1.5
2013101311,41,37,NE,1.5,NE,0.8
2013101312,43,32,NE,1.0,NE,1
2013101313,50,38,S,1.8,N,0.7
2013101314,41,34,WSW,1.9,SSW,1.3
2013101315,41,40,S,1.0,S,0.5
2013101316,56,36,S,1.4,WSW,0.7
2013101317,84,39,NNE,1.2,SW,0.7
2013101318,96,37,NE,0.7,WSW,0.6
2013101319,95,33,NE,1.8,WSW,0
2013101320,102,44,NE,1.4,N,0
2013101321,104,41,ENE,2.0,WNW,0.5
2013101322,111,53,ENE,1.9,SW,0.5
2013101323,154,45,NE,1.6,N,1
2013101400,89,41,ENE,2.2,NNW,1.4
2013101401,69,38,ENE,2.0,N,1.2
2013101402,85,38,ENE,2.5,NE,1.1
2013101403,76,34,ENE,2.3,E,0.8
2013101404,49,34,ENE,1.9,NE,1.2
2013101405,40,34,ENE,2.0,NNW,1.2
2013101406,36,30,ENE,2.0,NE,2.2
2013101407,36,29,ENE,1.7,NE,2.7
2013101408,NA,35,ENE,1.9,NE,4.9
2013101409,13,31,NE,1.6,E,2.7
2013101410,8,32,ENE,1.4,NE,4.1
2013101411,26,42,SSW,1.5,ENE,3.7
2013101412,34,34,SW,2.9,NE,5
2013101413,16,42,SW,3.8,ENE,5.5
2013101414,11,46,SW,4.8,ENE,4.2
2013101415,13,31,W,3.8,NE,3
2013101416,8,34,WNW,3.3,ENE,3.5
2013101417,11,32,W,3.9,ENE,1.4
2013101418,20,30,WNW,3.4,N,0.5
2013101419,17,29,WNW,3.1,N,0.9
2013101420,22,32,WNW,2.7,NW,1.3
2013101421,38,41,WNW,1.4,NW,0.9
2013101422,42,47,W,1.6,ENE,0.9
2013101423,36,48,WNW,1.6,ENE,0.8
2013101500,18,41,WNW,1.3,WNW,1.2
2013101501,25,36,N,0.4,SSW,0.6
2013101502,22,41,WNW,2.9,NW,0.6
2013101503,25,41,N,0.5,ESE,0.5
2013101504,12,36,NW,1.8,N,0.7
2013101505,6,37,WNW,1.4,NE,0.6
2013101506,15,46,NW,1.7,NE,1.3
2013101507,22,41,WNW,3.2,ENE,1.4
2013101508,23,41,NW,1.1,NE,1.6
2013101509,20,34,WNW,3.9,ENE,2
2013101510,20,36,N,0.2,NE,1.6
2013101511,9,24,WNW,1.8,NNE,1.4
2013101512,9,15,NNE,2.5,SW,1.5
2013101513,16,5,NNE,3.1,WSW,1.4
2013101514,14,9,NE,4.9,SW,1
2013101515,31,5,ENE,4.9,SSW,2.8
2013101516,44,5,NE,5.9,SW,1.8
2013101517,63,5,NE,4.9,SW,0
2013101518,71,4,ENE,3.9,S,0.5
2013101519,87,7,NE,4.6,S,0
2013101520,92,7,NNE,3.0,N,0.2
2013101521,93,8,NE,2.5,N,0.1
2013101522,116,8,NE,2.9,NE,1.6
2013101523,139,9,NE,1.8,NE,1.3
2013101600,133,13,NNE,1.6,NE,0.7
2013101601,113,7,NNE,2.0,NNE,1.3
2013101602,64,11,NE,2.2,NNE,0.7
2013101603,41,10,NNE,1.4,NW,1.4
2013101604,35,10,NNE,1.1,N,1
2013101605,42,13,WNW,0.8,N,1.8
2013101606,42,11,WNW,1.2,N,1.6
2013101607,45,15,WNW,1.4,NNE,1.9
2013101608,61,13,WSW,1.0,NNE,1.7
2013101609,60,13,NE,1.6,N,1.5
2013101610,56,9,NE,3.0,SSW,1.2
2013101611,51,25,E,2.4,ENE,1
2013101612,58,13,NE,1.2,WNW,2.1
2013101613,58,18,NE,1.4,S,1.1
2013101614,53,21,NNW,2.4,S,1.2
2013101615,44,18,W,3.8,SW,1.4
2013101616,53,14,NW,2.7,SSW,1.3
2013101617,64,12,W,3.1,S,0.9
2013101618,100,17,WNW,2.0,S,0
2013101619,132,21,W,2.7,N,0
2013101620,137,23,WNW,1.0,N,0
2013101621,135,34,NNE,1.6,NNE,0.6
2013101622,162,23,N,0.3,ENE,0
2013101623,193,29,N,0.4,NNE,1
2013101700,173,26,NNE,0.5,NNE,1.4
2013101701,177,25,NNE,1.5,ENE,1.1
2013101702,136,26,NNE,1.3,NE,1.2
2013101703,136,24,NE,1.9,NE,1
2013101704,89,24,NE,2.0,NE,1.3
2013101705,87,27,ENE,1.8,ENE,1.1
2013101706,76,23,ENE,2.1,NE,1
2013101707,88,23,NE,2.0,N,0.7
2013101708,139,26,ENE,1.8,NNE,0.8
2013101709,171,32,ENE,2.6,ESE,1.8
2013101710,229,26,ENE,1.8,ESE,1.5
2013101711,230,39,ESE,1.9,SSE,1.9
2013101712,229,28,SSW,2.5,S,2.4
2013101713,190,29,S,1.6,S,3.1
2013101714,190,33,SSE,1.1,S,2.6
2013101715,114,26,SW,1.6,S,2.5
2013101716,100,22,SSW,2.9,S,1.5
2013101717,113,23,SW,1.1,SW,0.5
2013101718,149,25,N,1.8,SSW,0
2013101719,181,27,WNW,3.3,N,0.2
2013101720,193,36,NNW,1.6,N,0
2013101721,194,39,NNW,1.3,NNW,0.5
2013101722,231,32,NE,1.5,N,0.1
2013101723,240,34,NNE,1.0,NE,0.9
2013101800,203,36,NNE,1.8,E,0.9
2013101801,185,34,NE,2.6,NE,0.9
2013101802,191,34,NE,2.2,NE,1.1
2013101803,196,33,NE,2.3,NE,1.3
2013101804,146,26,ENE,2.1,NE,1.1
2013101805,148,27,ENE,2.0,NE,0.8
2013101806,143,29,ENE,1.9,NE,1
2013101807,141,23,NE,1.9,NE,1
2013101808,160,27,ENE,1.9,NE,1.2
2013101809,132,39,E,2.5,ENE,1.8
2013101810,138,30,NE,3.2,E,1
2013101811,177,34,ENE,1.8,SSE,2.2
2013101812,192,19,SE,2.4,ESE,1.7
2013101813,207,27,ESE,2.1,SSE,1.7
2013101814,190,31,SSE,2.0,S,1.3
2013101815,191,22,NE,1.9,SSW,1
2013101816,215,18,SE,1.3,ESE,0.9
2013101817,238,22,ENE,0.6,SE,0
2013101818,253,28,NNE,0.8,WNW,0.4
2013101819,249,27,NE,1.5,NE,1
2013101820,237,28,NNE,0.9,NE,1.3
2013101821,255,32,NE,1.0,NNE,1.5
2013101822,279,39,NNE,1.6,N,1.4
2013101823,273,36,NE,2.3,E,0.6
2013101900,272,42,NNE,1.6,E,0.1
2013101901,233,39,NE,1.5,N,1.2
2013101902,222,41,ENE,2.0,NW,1.6
2013101903,209,35,ENE,1.9,NW,0.1
2013101904,209,22,ENE,1.9,NNE,1.2
2013101905,186,24,NE,1.3,NNE,0.2
2013101906,130,26,ENE,2.2,NNW,0.5
2013101907,68,29,ENE,2.7,N,1
2013101908,52,28,ENE,2.5,NNE,1.3
2013101909,4,30,E,2.7,WNW,2.3
2013101910,21,32,ENE,1.7,NNW,4.9
2013101911,21,24,ENE,2.1,NW,5.9
2013101912,8,19,ENE,2.6,N,4.3
2013101913,6,19,ENE,1.8,NW,4.2
2013101914,6,13,ENE,2.7,NW,4.5
2013101915,9,13,E,2.4,NNW,4.4
2013101916,6,17,NE,2.8,NNW,2.9
2013101917,15,14,ENE,1.6,NNE,2.8
2013101918,14,16,NE,3.2,NNW,4
2013101919,13,21,NNE,1.5,NW,2.1
2013101920,6,21,ENE,1.8,NW,2.6
2013101921,8,28,NE,2.1,NW,2.5
2013101922,14,29,ENE,2.9,NW,1.6
2013101923,17,24,ENE,3.0,W,0.6
2013102000,9,17,ENE,3.3,NE,0.6
2013102001,13,20,ENE,3.2,NE,1.2
2013102002,10,19,ENE,2.0,N,0.8
2013102003,6,12,ENE,2.4,NNE,0.8
2013102004,13,16,ENE,2.0,ESE,0.7
2013102005,10,19,ENE,2.6,NE,0.9
2013102006,12,14,ENE,2.0,N,0.9
2013102007,26,15,NE,1.8,NE,0.7
2013102008,16,19,ENE,1.8,NE,1.6
2013102009,32,26,ENE,2.1,WNW,1.8
2013102010,18,14,ENE,2.5,ENE,1.3
2013102011,29,19,NE,2.7,E,1.4
2013102012,25,9,NE,2.2,ENE,1.8
2013102013,16,14,SSE,2.2,NW,0.8
2013102014,22,20,NE,2.1,SW,1.1
2013102015,27,13,SSE,1.5,S,1.2
2013102016,29,16,SW,1.8,SSW,1.6
2013102017,75,16,W,3.2,S,1
2013102018,125,29,W,4.0,S,0.9
2013102019,98,31,W,4.1,W,0.5
2013102020,156,24,W,3.0,W,0.7
2013102021,102,32,NNW,2.2,NE,1.3
2013102022,122,24,WNW,1.6,NE,0.8
2013102023,139,24,W,1.7,NW,0.4
2013102100,147,26,NE,1.2,NE,1.3
2013102101,158,29,NE,2.0,ENE,1
2013102102,130,24,E,1.7,ENE,1.2
2013102103,96,16,ENE,2.2,NE,1.4
2013102104,97,10,ENE,1.7,NNE,1.2
2013102105,96,7,ENE,1.9,NNE,1.1
2013102106,73,10,ENE,2.8,N,1.3
2013102107,57,9,NE,1.5,N,1.2
2013102108,61,14,ENE,1.7,NE,1
2013102109,78,12,ENE,3.0,SE,1.4
2013102110,101,12,ENE,2.4,SSE,1.7
2013102111,139,19,E,2.3,SSW,1.5
2013102112,155,12,ENE,2.7,S,2.4
2013102113,140,13,E,2.9,SW,1.5
2013102114,147,20,ENE,2.1,S,2.6
2013102115,108,17,ENE,2.1,SSW,2.8
2013102116,84,11,NE,2.4,S,1.3
2013102117,116,17,ENE,3.7,SSE,0.7
2013102118,117,19,ENE,3.4,SSE,0
2013102119,161,15,ENE,3.9,N,0
2013102120,237,20,ENE,4.7,N,0
2013102121,195,15,ENE,5.1,NNE,0.7
2013102122,195,10,ENE,4.5,NE,0.1
2013102123,172,16,ENE,4.4,NE,1.3
2013102200,187,12,ENE,4.0,ENE,0.9
2013102201,171,9,ENE,3.5,ENE,1.1
2013102202,162,10,ENE,2.9,ENE,1.3
2013102203,130,13,ENE,2.7,ENE,1.1
2013102204,130,14,ENE,3.4,NE,1.3
2013102205,121,12,ENE,2.2,NNE,0.4
2013102206,130,13,ENE,2.7,NE,0.8
2013102207,114,16,NE,2.9,ENE,1.6
2013102208,112,15,ENE,2.3,N,0.7
2013102209,144,16,ENE,3.6,SE,1.6
2013102210,182,17,ENE,3.8,S,2
2013102211,182,25,ENE,5.1,SE,3.2
2013102212,157,23,ENE,3.7,S,3.1
2013102213,150,17,E,4.2,S,2.1
2013102214,156,24,ENE,3.2,S,2.4
2013102215,148,15,ENE,3.0,SSE,2.4
2013102216,163,16,ENE,3.2,N,0.4
2013102217,167,17,ENE,4.8,NNE,2.5
2013102218,168,17,ENE,4.0,SSE,1.7
2013102219,168,19,ENE,4.9,NNE,1.7
2013102220,58,19,ENE,5.7,NNE,1.5
2013102221,49,21,ENE,5.1,NNE,1.9
2013102222,59,22,ENE,4.7,NE,1.8
2013102223,13,17,ENE,4.2,NE,1.2
2013102300,14,20,ENE,3.7,N,1.6
2013102301,15,17,ENE,3.5,ENE,1.3
2013102302,16,16,ENE,3.1,ENE,2.6
2013102303,17,19,ENE,3.5,NNE,1.5
2013102304,17,16,ENE,2.8,NE,1.6
2013102305,21,20,ENE,2.8,NE,1.4
2013102306,14,23,ENE,2.9,NNW,1.1
2013102307,30,18,ENE,3.6,NE,2
2013102308,59,24,ENE,3.8,N,2.4
2013102309,63,22,ENE,3.4,NNE,2.1
2013102310,63,22,E,3.5,NNW,4.7
2013102311,35,26,E,3.7,NW,5.4
2013102312,48,18,E,3.0,NNW,6.9
2013102313,52,24,NE,2.2,NW,6.2
2013102314,52,26,NE,1.2,NW,4.9
2013102315,59,19,ENE,2.2,NW,5.6
2013102316,62,13,NE,2.1,NW,3.3
2013102317,56,17,NE,1.4,WSW,0.5
2013102318,74,18,NE,1.4,NNE,1
2013102319,96,24,NE,2.3,NNW,1.8
2013102320,77,29,NE,2.6,N,1.7
2013102321,37,29,NE,2.5,NNE,2.5
2013102322,22,37,ENE,2.8,NNW,2.5
2013102323,26,28,ENE,3.3,N,2.3
2013102400,24,21,ENE,2.5,N,1.8
2013102401,8,22,ENE,2.1,NNW,3.7
2013102402,29,22,ENE,1.8,NNW,3.9
2013102403,42,19,ENE,1.9,NW,2.7
2013102404,30,24,NE,2.2,NNW,1.3
2013102405,31,22,NE,2.0,SSE,0.5
2013102406,28,15,NE,1.8,ENE,1.2
2013102407,42,17,NE,1.0,ENE,0
2013102408,38,21,NNE,1.1,E,0.2
2013102409,37,29,WNW,1.1,WNW,3.7
2013102410,78,23,WNW,2.7,NW,2.7
2013102411,54,35,WNW,3.1,NW,3.8
2013102412,31,29,WNW,4.8,NNW,3.5
2013102413,31,48,W,4.6,W,1.2
2013102414,34,60,WNW,3.8,N,2.6
2013102415,33,52,W,5.1,NNW,3.1
2013102416,33,56,WNW,4.6,NW,4
2013102417,29,-999,WNW,4.6,NNW,3.1
2013102418,47,58,WNW,3.8,NW,1.3
2013102419,47,52,NNW,3.4,NNW,1.6
2013102420,54,56,NW,5.9,NW,2.3
2013102421,55,73,NW,4.6,NW,0.8
2013102422,46,57,NNW,3.1,NNW,2.2
2013102423,46,54,NNW,3.7,NW,1.3
2013102500,44,44,NNW,3.7,NW,0.1
2013102501,40,38,NNW,2.8,S,0.4
2013102502,45,32,NW,4.4,SW,0.5
2013102503,49,38,NW,3.9,NE,0.4
2013102504,58,35,NNW,3.9,W,0.5
2013102505,59,32,NW,4.6,WNW,0
2013102506,57,35,WNW,4.3,NE,1.1
2013102507,57,34,NW,4.6,ENE,0.8
2013102508,71,35,NW,3.5,NNE,0.9
2013102509,71,31,WNW,4.8,NW,1.6
2013102510,58,31,NW,4.6,N,2
2013102511,41,35,WNW,3.9,NNW,1.4
2013102512,18,33,WNW,4.9,NNE,2.8
2013102513,14,37,WNW,4.6,NW,1.9
2013102514,22,50,WNW,4.0,NNW,1.9
2013102515,22,47,WNW,3.3,SSW,1.1
2013102516,22,52,W,4.1,SSE,0.8
2013102517,58,49,WNW,3.8,WNW,0.7
2013102518,98,56,WNW,2.9,NNW,0.4
2013102519,86,57,NW,3.2,NNE,1.5
2013102520,115,61,NNW,3.9,N,0.7
2013102521,97,69,NNW,3.0,NNE,0
2013102522,55,60,NNW,3.0,WSW,0.4
2013102523,55,57,NW,2.7,S,0
2013102600,22,51,NW,1.8,NE,1.6
2013102601,20,42,WNW,1.8,NNE,1
2013102602,22,44,WNW,1.9,N,0.7
2013102603,21,45,WNW,2.2,N,1.3
2013102604,19,44,N,1.1,N,1.6
2013102605,19,40,W,1.1,NNE,1.6
2013102606,22,40,WNW,0.6,N,0.8
2013102607,24,45,NNE,1.5,NNE,1.5
2013102608,42,45,NNE,1.2,N,1.8
2013102609,33,45,W,1.0,NNE,2.4
2013102610,26,49,W,1.4,ESE,0.9
2013102611,24,63,SSW,2.5,SW,1.2
2013102612,28,50,SW,2.7,SW,1.8
2013102613,44,48,WSW,4.2,SSW,1.7
2013102614,76,45,WSW,3.2,SW,1.9
2013102615,102,32,WSW,3.1,SW,1.6
2013102616,117,23,WSW,3.6,SSW,0.5
2013102617,106,24,WNW,2.3,SSW,0
2013102618,198,26,N,1.1,N,0
2013102619,160,29,WNW,1.0,WNW,0.4
2013102620,155,35,W,0.8,N,0.8
2013102621,170,50,NW,2.7,NE,1.2
2013102622,144,55,NW,3.6,NE,0.7
2013102623,153,55,NW,0.9,NE,1
2013102700,170,55,WNW,2.3,NNE,0.9
2013102701,151,58,WNW,0.6,ENE,0.9
2013102702,127,53,NW,0.5,NE,0.9
2013102703,127,48,NNE,0.5,NE,0.1
2013102704,93,47,NNE,0.7,NE,0.9
2013102705,84,45,NE,2.0,NNE,1
2013102706,80,43,NE,2.1,NNE,1.1
2013102707,79,45,NE,2.4,NE,1
2013102708,95,45,NE,2.1,N,0.8
2013102709,107,46,ENE,1.8,ENE,1.5
2013102710,131,57,ENE,1.6,E,1.9
2013102711,194,58,E,0.9,ENE,1.3
2013102712,212,49,WSW,3.4,S,1.9
2013102713,207,45,WNW,2.9,SSE,1.6
2013102714,207,51,SW,2.4,SSE,1.8
2013102715,260,52,SW,3.7,SSE,1.3
2013102716,292,60,WSW,2.8,SSW,0.5
2013102717,292,51,W,3.0,SSW,0
2013102718,366,53,WNW,3.6,N,0
2013102719,304,57,W,3.0,NNE,1
2013102720,333,45,W,2.2,NE,1.1
2013102721,385,42,NW,1.4,NNE,1.2
2013102722,310,40,WNW,0.9,NNE,1.1
2013102723,300,38,N,0.0,N,0.7
2013102800,275,44,NNE,1.5,NE,0.6
2013102801,244,42,NE,2.2,NNE,0.9
2013102802,242,42,NE,2.2,NNE,1.6
2013102803,239,46,NE,1.8,NNE,1.2
2013102804,239,44,NE,2.1,NNE,1.5
2013102805,221,48,NE,1.5,NNE,1.3
2013102806,205,44,NNE,1.7,NNE,1.3
2013102807,213,45,NE,1.9,NNE,1.8
2013102808,217,44,NE,1.4,NNE,1.8
2013102809,220,50,E,1.9,N,1
2013102810,217,51,ENE,1.3,N,1.8
2013102811,213,63,ENE,0.6,NE,2
2013102812,203,53,S,1.1,ENE,0.9
2013102813,200,45,SSW,1.6,E,0.8
2013102814,216,47,WSW,1.5,SSE,1.9
2013102815,257,46,WNW,1.5,SSE,1.8
2013102816,271,48,NNW,1.3,SSE,1.3
2013102817,271,56,N,0.4,SSE,1.2
2013102818,340,66,NW,1.1,SSE,1.1
2013102819,374,70,N,1.0,NNE,0.8
2013102820,374,66,WNW,1.2,E,0.6
2013102821,368,74,NW,1.0,NE,0
2013102822,368,82,NE,1.0,SE,0.6
2013102823,349,69,NE,1.5,WSW,0.5
2013102900,349,70,NE,1.9,W,0.4
2013102901,261,71,NE,2.0,NE,0.7
2013102902,97,70,NE,2.2,NNE,0.1
2013102903,226,65,ENE,2.0,WNW,0.8
2013102904,184,66,ENE,0.9,NW,0.2
2013102905,19,68,ENE,2.2,WNW,0.2
2013102906,68,68,NE,0.8,ESE,0.7
2013102907,3,64,NE,2.4,N,0.7
2013102908,17,63,ENE,0.7,NNW,0.8
2013102909,24,63,S,2.0,NW,0.6
2013102910,13,74,NNE,1.4,NW,1.6
2013102911,13,81,SE,0.9,NW,3
2013102912,16,98,SSW,3.2,NNW,2.1
2013102913,6,70,W,3.6,N,1.8
2013102914,4,46,WSW,3.5,SW,1.3
2013102915,4,44,SW,3.8,ESE,1
2013102916,8,41,WSW,3.6,SE,1
2013102917,6,39,SW,3.5,WNW,0.5
2013102918,62,53,W,3.2,W,0.1
2013102919,74,37,WSW,2.8,NE,0.5
2013102920,69,37,W,4.2,NE,0
2013102921,99,59,WSW,3.2,NNW,0.5
2013102922,73,66,W,3.4,NNE,0.7
2013102923,88,70,WNW,3.3,NNE,1.1
2013103000,82,54,NW,3.7,N,0.5
2013103001,82,31,W,3.6,NE,1.2
2013103002,62,23,NNW,2.1,NNE,1.3
2013103003,46,24,W,1.5,NE,1.1
2013103004,31,23,NW,1.4,NNE,1.2
2013103005,12,20,NNW,1.0,NE,0.7
2013103006,19,18,NNW,0.5,NE,0.1
2013103007,12,19,NW,1.8,N,1.1
2013103008,21,15,WNW,2.8,N,2.4
2013103009,68,14,NNW,2.6,NNE,2
2013103010,43,17,NW,1.8,N,1
2013103011,43,19,W,1.1,SSE,1.3
2013103012,52,12,WSW,1.6,SE,1.4
2013103013,126,24,WSW,3.2,SW,2.3
2013103014,96,37,WSW,2.1,S,3.3
2013103015,134,26,W,2.5,SSE,1.4
2013103016,134,27,WSW,2.6,S,0
2013103017,168,31,WSW,2.6,N,0
2013103018,168,30,W,2.6,W,0.4
2013103019,197,30,W,3.3,NNE,0.4
2013103020,211,25,WNW,1.8,NE,0.9
2013103021,211,24,W,1.6,NE,1.2
2013103022,220,36,N,0.7,NE,1.3
2013103023,222,32,N,0.4,NE,0.7
2013103100,181,35,NNE,0.7,NNE,1.3
2013103101,181,32,N,0.4,NE,1.2
2013103102,126,30,NE,1.5,NNE,0.1
2013103103,103,30,NNE,1.8,NE,0.8
2013103104,103,38,NNE,1.3,NNE,0.8
2013103105,94,33,NNE,1.3,NNE,0.1
2013103106,94,34,NNE,2.1,N,1.8
2013103107,95,38,NNE,1.1,NNE,1.2
2013103108,95,37,NE,1.5,N,1.6
2013103109,94,40,ENE,1.3,NNE,2
2013103110,82,41,E,1.6,NE,1.7
2013103111,82,49,NE,1.5,ENE,1.5
2013103112,88,41,ENE,0.9,ENE,1.3
2013103113,88,38,SE,1.5,S,1.8
2013103114,90,50,SSW,2.4,S,1.5
2013103115,157,49,WSW,2.5,S,1.8
2013103116,160,41,WNW,2.0,SE,0.7
2013103117,180,29,W,3.1,SSE,0.8
2013103118,209,22,W,2.4,SE,1.2
2013103119,247,22,W,3.1,SE,0
2013103120,247,30,W,2.3,N,0
2013103121,260,43,W,1.9,ENE,1.3
2013103122,235,41,N,0.0,NNW,0.4
2013103123,263,46,ENE,1.1,N,0.6
2013110100,262,46,NNE,1.8,NE,1.2
2013110101,255,49,NE,2.2,NE,0.1
2013110102,210,53,ENE,1.6,NNW,0.4
2013110103,210,52,NE,1.3,N,0.8
2013110104,141,47,NE,1.5,NNE,1.4
2013110105,163,48,NE,2.3,W,0.4
2013110106,135,52,ENE,1.5,N,1
2013110107,120,48,NE,1.8,NNE,0
2013110108,120,51,NE,1.8,NE,1.7
2013110109,130,44,E,2.3,NNE,0.7
2013110110,149,38,ENE,2.8,ESE,0.9
2013110111,149,43,ENE,2.1,SSE,1
2013110112,202,39,ENE,2.0,SSW,1.2
2013110113,233,42,ENE,2.2,SSE,1.5
2013110114,228,42,SE,2.1,SSW,1.7
2013110115,253,33,SSW,0.9,S,1.9
2013110116,270,36,SSW,1.0,SSW,3.6
2013110117,236,37,SSW,3.0,SSW,1.7
2013110118,215,33,WNW,2.1,S,1.4
2013110119,215,40,WNW,0.8,S,1
2013110120,173,62,ENE,0.8,W,0.5
2013110121,167,68,N,0.1,WSW,0
2013110122,157,72,W,1.8,N,0.2
2013110123,160,80,WNW,0.7,N,0
2013110200,179,82,N,0.3,N,0.2
